sentence_id,screening,label,text
25892,-3,1,I propose to spend 1.6 trillion dollars on defense between now and the year 2002 and there's less than 1 percent difference between my budget and the Republican budget on defense.
27579,-3,1,"I see Syria with 30,000 civilians dead, Assad still in power."
16916,-3,1,"Uh - Mr. Ford has vetoed, as I said earlier, four times as many bills per year as Mr. Nixon."
17652,-3,1,We found people making 185 percent of the poverty level were getting government benefits.
18801,-3,1,"We've got a backdoor draft taking place in America today: people with stop-loss programs where they're told you can't get out of the military; nine out of our 10 active duty divisions committed to Iraq one way or the other, either going, coming or preparing."
9348,-3,1,Production on government land of oil is down 14 percent.
4240,-3,1,I immediately said that this was illegal and objectionable.
25231,-3,1,"And a recent book that just came out by perhaps the Nation's most respected author in this field, Strobe Talbott, called ""Deadly Gambits,'' concludes that this President has failed to master the essential details needed to command and lead us, both in terms of security and terms of arms control."
18652,-3,1,"They outsourced the job to Afghan warlords, who only a week earlier had been on the other side fighting against us, neither of whom trusted each other."
4111,-3,1,"Senator McCain mentioned Henry Kissinger, who's one of his advisers, who, along with five recent secretaries of state, just said that we should meet with Iran -- guess what -- without precondition."
6311,-3,1,"Recently his key economic adviser was asked about why he didn't seem to have some specific programs to help young people go to college and the response was, well, you know, we can't give money to every interest group that comes along."
27920,-3,1,When you came to office 32 million people on food stamps.
32764,-3,1,"I do think the use of special forces, which we're using, the use of enablers and trainers in Iraq, which has had some positive effects, are very much in our interests, and so I do support what is happening, but let me just..."
743,-3,1,"As a matter of fact, Mr. Bush was the Chairman of a task force on international terrorism which issued a report shortly before that decision was made and said, and rightly so, that we never ever can make concessions to terrorists and hostage takers."
24804,-3,1,They didn't tell you that that same year they increased spending $1.83 for every dollar we increased taxes.
25817,-3,1,We've always had at least 7 percent.
32084,-3,1,"33,000 e-mails deleted, and now she's saying there wasn't anything wrong."
10220,-3,1,China is now the largest manufacturer in the world.
2099,-3,1,"But don't forget, you put $90 billion, like 50 years' worth of breaks, into -- into solar and wind, to Solyndra and Fisker and Tester and Ener1."
2999,-3,1,Nowadays - 75 percent were for Israel before.
19181,-3,1,"In fact, women's wages have dropped 2.2 percent."
27231,-3,1,We've cut our oil imports to the lowest level in two decades because we've developed oil and natural gas.
1788,-3,1,"Now, Governor Romney's proposal that he has been promoting for 18 months calls for a $5 trillion tax cut, on top of $2 trillion of additional spending for our military."
23554,-3,1,"But let me tell you, point blank, the lines of stem cells that he's made available, every scientist in the country will tell you, ""Not adequate,"" because they're contaminated by mouse cells, and because there aren't 60 or 70 -- they're are only about 11 to 20 now -- and there aren't enough to be able to do the research because they're contaminated."
23117,-3,1,Five million people have lost their health insurance under this president.
1963,-3,1,The president said he'd cut the deficit in half.
19660,-3,1,"If you change your job, you're going to be covered."
17867,-3,1,"Yes, we have an increase in the defense budget."
28949,-3,1,"Instead of ballooning the debt and multiplying it four times over, we have seen the debt actually begun to be paid down."
13419,-3,1,The t- man who grows tomatoes - it costs less for those tomatoes than it does for the label on the can.
22616,-3,1,Seventy five percent of them have been brought to justice.
3926,-3,1,"Now General Petraeus has praised the successes, but he said those successes are fragile and if we set a specific date for withdrawal -- and by the way, Senator Obama's original plan, they would have been out last spring before the surge ever had a chance to succeed."
