text	label
And we have to take properly vetted refugees ourselves.	0
A couple of years ago, I had the opportunity to go on a congressional delegation.	0
And I went to one of these Turkish refugee camps right on the border of Syria.	0
And what a sad sight that was: Men, women, children forced out of their homes.	0
And Turkey, by the way, did a very decent thing, providing what was reasonable housing and conditions for those people.	0
It seems to me that given our history as a nation that has been a beacon of hope for the oppressed, for the downtrodden, that I very strongly disagree with those Republican candidates who say, you know what, we've got to turn our backs on women and children who left their home with nothing, nothing at all.	0
That is not what America is supposed to be about.	0
So I believe that working with Europe — and, by the way, you know, we've got some very wealthy countries there in that part of the world.	0
You got Kuwait and you got Qatar and you got Saudi Arabia.	0
They have a responsibility, as well.	0
But I think this is a worldwide — that the entire world needs to come together to deal with this horrific refugee crisis we're seeing from Syria and Afghanistan, as well.	0
[ applause ]	0
And we have a final question from our Facebook family.	0
And it goes to Senator Sanders.	0
It comes from Robert Andrews.	0
He's a 40-year-old stay-at-home dad in Dover, Massachusetts.	0
"He says, ""The world has seen many great leaders in the course of human history."	0
Can you name two leaders — one American and one foreign — who would influence your foreign policy decisions?	0
"And why do you see them as — why are they influential?"""	0
You know, Franklin Delano Roosevelt took the oath of office in 1933 at a time when 25 percent of the American people were unemployed, country was in incredible despair.	0
"And he stood before the American people and he said, ""The only thing we have to fear is fear itself,"" a profound statement that gave the American people the courage to believe that, yes, we could get out of that terrible depression."	0
And then what he did is redefine the role of government.	0
You know, you had Herbert Hoover before that saying, no, we got to only worry about the deficit.	0
So what if mass unemployment exists?	0
So what if children are going hungry?	0
That's not the role of the government.	0
"And when FDR said, ""Yeah, it is,"" that we're going to use all of the resources that we have to create jobs, to build homes, to feed people, to protect the farmers, we are a nation which if we come together there is nothing that we could not accomplish."	0
And kind of — that's what I see our campaign is about right now.	0
In this particular moment of serious crises, saying to the American people don't give up on the political process.	0
