"sentence_id"	"label"	"text"
1086	0	"Thank you, Dr. Carson."
1087	0	Let's talk about the economy.
1088	0	Let's talk about...
1089	0	"Wolf, Wolf, Wolf."
1090	0	Does everyone get to address Obamacare but me?
1091	0	"I want to move on, but there'll be plenty of opportunities for you to address..."
1092	0	It's kind of an issue I have a long history with.
1093	0	I know you do.
1094	0	"And -- all right, go ahead."
1095	0	(LAUGHTER)
1096	0	"Thank you, Wolf."
1097	0	"How do you -- how do you get that extra time, Cruz?"
1098	0	You're very good at...
1099	0	"You know, this is another issue on which Donald and I have sharp disagreements."
1100	0	"On Planned Parenthood, he thinks Planned Parenthood is wonderful."
1101	0	I would instruct the Department of Justice to investigate them and prosecute any and all criminal violations.
1102	0	(APPLAUSE)
1103	0	"On Obamacare, both Donald and I say we want to end it, but for very different reasons."
1104	1	"I want to end it because it goes too far, it's killed millions of jobs, and it's hurting people's health care."
1105	0	Donald wants to end it because he says it doesn't go nearly far enough.
1106	0	And what was amazing in that exchange that was missing is for decades Donald has been advocating socialized medicine.
1107	0	"What he's said is government should pay for everyone's health care, and in fact, a couple of debates ago, he said, if you don't support socialized health care, you're heartless."
1108	0	"Now, liberal Democrats have been saying that for years."
1109	0	"Now let me tell you if you're a small business owner, Donald Trump's socialized medicine, putting the government in charge of your health care would kill more jobs than Obamacare, and if you're elderly, the results of socialized medicine in every country on earth where it's been implemented has been rationing, has been the government saying, no, you don't get that hip replacement, you don't get that knee replacement, the government is in charge of your health care."
1110	0	I'll tell you this.
1111	0	As president...
1112	0	Senator...
1113	0	I will repeal every word of Obamacare.
1114	0	(APPLAUSE)
1115	0	"Thank you, thank you."
1116	0	Mr. Trump?
1117	0	"I do not want socialized medicine, just so you understand."
1118	0	"He goes around saying oh, he wants it."
1119	0	I do not want socialized medicine.
1120	0	"I do agree with him that it's going to be a disaster, Obamacare, for the economy."
1121	0	"In 2017, it will be impossible for us to pay for it if you look at what's going on."
1122	0	"That's why it has to be repealed, for a lot of reasons, Number one, it doesn't work, number two, premium."
1123	0	"You look at premiums going up, 25, 35, even 45 percent, and more."
1124	0	We have to get rid of Obamacare.
1125	0	It is going to destroy our economy completely.
1126	0	Our economy is not doing well.
1127	0	It is going to destroy our economy greatly.
1128	0	"And on that, I agree."
1129	0	"Donald, true or false, you've said the government should pay for everyone's health care."
1130	0	That's false.
1131	0	You've never said that?
1132	0	"No, I said it worked in a couple of countries..."
1133	0	But you've never stood on this debate stage and says it works great in Canada and Scotland and we should do it here.
1134	0	"No, I did not."
1135	0	No I did not.
1136	0	"Did you say if you want people to die on the streets, if you don't support socialized health care, you have no heart."
1137	0	Correct.
1138	0	I will not let people die on the streets if I'm president.
1139	0	Have you said you're a liberal on health care?
1140	0	Excuse me.
1141	0	Let me talk.
1142	0	If people...
1143	0	Talk away.
1144	0	"Explain your plan, please."
1145	0	If people -- my plan is very simple.
1146	0	"I will not -- we're going to have private -- we are going to have health care, but I will not allow people to die on the sidewalks and the streets of our country if I'm president."
1147	0	You may let it and you may be fine with it...
1148	0	So does the government pay for everyone's health care?
1149	0	I'm not fine with it.
1150	0	We are going to take those people...
1151	0	Yes or no.
1152	0	Just answer the question.
1153	0	Excuse me.
1154	0	We are going to take those people and those people are going to be serviced by doctors and hospitals.
1155	0	"We're going to make great deals on it, but we're not going to let them die in the streets."
1156	0	Who pays for it?
1157	0	"Well, can I just clarify something?"
1158	0	"Gentleman, please."
1159	0	"Wolf, no."
1160	0	I want to clarify something.
1161	0	Gentlemen please.
1162	0	I want to move on.
1163	0	"This is a Republican debate, right?"
1164	0	Because that attack about letting people die in the streets...
1165	0	I want to talk about the economy.
1166	0	(CROSSTALK)
1167	0	"Gentleman, gentleman."
1168	0	All of you have agreed -- Senator Cruz...
1169	0	You know what?
1170	0	Call it what you want.
1171	0	It's a yes or no.
1172	0	"Call it what you want, people are not going to be dying on the sidewalk."
1173	0	All of you have agreed -- all of you have agreed to the rules.
1174	0	I want to move on.
1175	0	We're talking about the economy right now.
1176	0	"Mr. Trump, you want to cut taxes more than President Ronald Reagan did, more than President George W. Bush did."
1177	0	"The Independent Tax Foundation says the cost to the country of your proposal would be about $10 trillion, and that takes into account the economic growth that would emerge from your proposed tax cuts."
1178	0	"How would you cut $10 trillion over 10 years, but make sure the country isn't saddled with even more debt?"
1179	0	Because the country will become a dynamic economy.
1180	0	We'll be dynamic again.
1181	1	"If you look at what's going on, we have the highest taxes anywhere in the world."
1182	1	"We pay more business tax, we pay more personal tax."
1183	1	We have the highest taxes in the world.
1184	0	It's shutting off our economy.
1185	0	It's shutting off our country.
1186	0	We have trillions of dollars outside that we can't get in.
1187	0	"Yes, we will do my tax plan, and it will be great."
1188	0	We will have a dynamic economy again.
1189	0	What specific cuts will you make to pay for that tax cut?
1190	0	We're going to make many cuts in business.
1191	0	We're getting rid of -- we're going to get rid of so many different things.
1192	0	Department of Education -- Common Core is out.
1193	0	We're going local.
1194	0	Have to go local.
1195	0	(APPLAUSE)
1196	0	Environmental protection -- we waste all of this money.
1197	0	We're going to bring that back to the states.
1198	0	And we're going to have other (inaudible) many things.
1199	0	(APPLAUSE)
1200	0	"We are going to cut many of the agencies, we will balance our budget, and we will be dynamic again."
1201	0	Mr. Trump -- Mr. Trump.
1202	0	"If you eliminate completely the Department of Education, as you have proposed, that's about $68 billion."
